event_id,event_date,event_type,location,venue_capacity,ticket_price_lkr,promotion_days,registered_attendees,social_media_reach,previous_event_attendance,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,weather_condition,day_of_week,is_weekend,is_public_holiday,duration_hours,actual_attendance,attendance_rate_pct
EVT01078,2025-04-07,University Event,Kurunegala,1500,250,66,1147,30181,766,25.6,80,14.9,11.5,Rain,Monday,0,0,3.1,599,52.22
EVT02155,2025-04-07,Perahera,Galle,1500,250,43,744,56579,962,29,82,10.8,16.1,Rain,Monday,0,0,4.9,934,125.54
EVT01142,2025-04-07,Community Event,Ratnapura,1500,0,74,781,37224,818,31.4,65,3.9,2,Clear,Monday,0,0,3.4,241,30.86
EVT01743,2025-04-07,Sports Event,Nuwara Eliya,100,0,72,64,74095,55,17.2,64,35.3,13.5,Heavy Rain,Monday,0,1,3,105,164.06
EVT02309,2025-04-07,School Event,Kegalle,200,250,4,108,42493,100,29.7,89,8.9,16.6,Rain,Monday,0,0,2.9,89,82.41
EVT00649,2025-04-08,Exhibition,Ratnapura,1000,0,64,625,45088,804,28,88,8.8,10.6,Rain,Tuesday,0,0,3.4,403,64.48
EVT02429,2025-04-08,School Event,Galle,100,500,90,77,18915,78,27.9,65,23.4,14.5,Rain,Tuesday,0,0,4,105,136.36
EVT01248,2025-04-08,Music Festival,Galle,300,750,60,105,42461,145,30.4,90,3.7,6.3,Cloudy,Tuesday,0,0,1.6,315,300
EVT01307,2025-04-08,Cultural Festival,Anuradhapura,5000,0,33,1558,69785,2055,26.1,84,12.6,14,Rain,Tuesday,0,0,4.3,1393,89.41
EVT01822,2025-04-08,Music Festival,Anuradhapura,750,1500,73,317,14933,440,23,72,2.7,5.2,Clear,Tuesday,0,0,5.8,729,229.97
EVT00389,2025-04-08,Community Event,Kurunegala,100,2000,64,44,12095,68,24.6,84,27.5,6,Heavy Rain,Tuesday,0,0,5.4,89,202.27
EVT01857,2025-04-09,University Event,Kurunegala,300,1500,10,149,25617,125,26.6,67,4.2,14.4,Clear,Wednesday,0,0,4.9,226,151.68
EVT01891,2025-04-10,Community Event,Matara,5000,250,60,3202,50055,2143,23,72,8,9.8,Rain,Thursday,0,0,5.6,1024,31.98
EVT01211,2025-04-10,Perahera,Anuradhapura,3000,2000,90,2280,79604,2555,30.7,75,19.5,8.9,Rain,Thursday,0,0,4,2043,89.61
EVT00248,2025-04-10,Religious Event,Galle,2000,500,44,1355,47011,516,29.1,81,34.7,15.4,Heavy Rain,Thursday,0,0,2.4,1029,75.94
EVT02497,2025-04-12,Community Event,Negombo,5000,3000,73,1498,77937,2490,26.2,77,44.1,9.5,Heavy Rain,Saturday,1,0,5.9,725,48.4
EVT01635,2025-04-12,Exhibition,Kegalle,100,1500,80,52,43819,89,25,66,0.1,8.1,Cloudy,Saturday,1,0,7,105,201.92
EVT01680,2025-04-13,Exhibition,Kandy,1500,0,26,285,799,1112,25.6,64,13.5,8.1,Rain,Sunday,1,0,7.8,376,131.93
EVT01788,2025-04-13,Music Festival,Colombo,300,2000,21,205,11822,195,25,67,9.3,12.1,Rain,Sunday,1,0,3.5,315,153.66
EVT01902,2025-04-14,Conference,Anuradhapura,3000,750,44,1767,31007,961,27.6,95,6.6,2.3,Cloudy,Monday,0,0,6.1,554,31.35
EVT00346,2025-04-14,School Event,Galle,500,1000,44,179,7873,223,27.7,64,9.2,18,Rain,Monday,0,0,2.5,169,94.41
EVT00348,2025-04-15,Exhibition,Kegalle,1500,1500,36,452,2605,105,28,70,6,12.6,Clear,Tuesday,0,0,3.6,257,56.86
EVT00190,2025-04-15,Community Event,Kurunegala,750,2000,43,573,73018,460,25,78,6.3,21.1,Clear,Tuesday,0,0,1.6,435,75.92
EVT02182,2025-04-16,Community Event,Colombo,1000,2000,8,585,53156,364,29.5,78,0.7,13.4,Clear,Wednesday,0,0,1.6,295,50.43
EVT00105,2025-04-17,School Event,Kurunegala,1500,500,29,1037,68195,900,31.6,60,2.7,15.6,Clear,Thursday,0,0,4.4,610,58.82
EVT02136,2025-04-18,Music Festival,Kurunegala,500,500,44,376,16139,293,31.5,80,9.6,12.3,Rain,Friday,0,0,6,483,128.46
EVT00534,2025-04-18,School Event,Ratnapura,300,2000,67,152,56741,240,31.3,94,9.7,13.7,Rain,Friday,0,0,3.7,240,157.89
EVT00691,2025-04-18,Cultural Festival,Galle,1000,0,23,729,79386,484,28.6,78,1.1,13.8,Clear,Friday,0,0,2.3,927,127.16
EVT01497,2025-04-19,Religious Event,Nuwara Eliya,750,3000,27,474,68178,522,23.1,83,10.8,8.2,Rain,Saturday,1,0,5.4,465,98.1
EVT01612,2025-04-20,Religious Event,Kurunegala,300,250,31,218,32453,134,30.7,56,4.1,9.3,Cloudy,Sunday,1,0,6.4,315,144.5
EVT00266,2025-04-21,Workshop,Kurunegala,100,500,3,31,74719,40,21.1,71,7.4,10.3,Clear,Monday,0,0,5.4,105,338.71
EVT01620,2025-04-22,Exhibition,Kegalle,100,3000,32,30,53040,69,27.3,78,21.5,6.8,Rain,Tuesday,0,0,2.7,105,350
EVT02079,2025-04-23,University Event,Kurunegala,750,250,48,553,67111,496,31.5,77,14.7,11.2,Rain,Wednesday,0,0,3.8,366,66.18
EVT01467,2025-04-23,Community Event,Kegalle,5000,3000,7,913,27992,2365,26.1,78,0.1,14.1,Clear,Wednesday,0,0,6.4,188,20.59
EVT00304,2025-04-23,Religious Event,Nuwara Eliya,2000,1000,70,1135,99968,1602,17.4,71,7.9,11.9,Cloudy,Wednesday,0,0,6.5,1206,106.26
EVT01040,2025-04-24,Sports Event,Matara,500,250,27,161,32035,344,23.4,79,5.2,10.3,Clear,Thursday,0,0,6.5,390,242.24
EVT01403,2025-04-24,Perahera,Kandy,500,0,84,257,80891,149,30.6,80,6.2,12.9,Clear,Thursday,0,0,3.3,525,204.28
EVT02410,2025-04-24,Religious Event,Kandy,200,750,67,70,77202,135,26.6,73,15.8,19.6,Rain,Thursday,0,0,5.2,210,300
EVT02068,2025-04-24,Music Festival,Kurunegala,2000,750,57,1109,12690,876,25.6,68,6.7,14.5,Clear,Thursday,0,0,7.5,1219,109.92
EVT02089,2025-04-24,Sports Event,Kandy,5000,500,30,3503,2257,2723,22.3,71,7,5,Clear,Thursday,0,0,5.8,3092,88.27
EVT01194,2025-04-24,Music Festival,Galle,750,500,30,159,29192,381,32.8,81,13.7,4.3,Rain,Thursday,0,0,6,308,193.71
EVT02193,2025-04-25,Workshop,Galle,750,1500,55,519,36293,544,34.2,86,4,12.8,Clear,Friday,0,0,2.7,410,79
EVT00885,2025-04-25,Music Festival,Kandy,1500,0,33,793,88262,730,26.3,73,15.9,9,Rain,Friday,0,1,7.4,1031,130.01
EVT00694,2025-04-25,Exhibition,Matara,2000,3000,73,586,43426,1451,22.8,72,5.3,8.5,Clear,Friday,0,0,3,717,122.35
EVT00288,2025-04-26,Music Festival,Kegalle,5000,1000,60,2090,82964,2949,29.4,62,3.7,3.9,Cloudy,Saturday,1,0,7.5,2055,98.33
EVT01942,2025-04-28,Cultural Festival,Anuradhapura,1000,250,26,517,54928,456,32.4,74,1,11,Clear,Monday,0,0,4.5,673,130.17
EVT01235,2025-04-28,Conference,Negombo,300,2000,8,169,8984,115,30.1,66,10.7,9.4,Rain,Monday,0,0,7.1,169,100
EVT01055,2025-04-28,Workshop,Colombo,1000,750,34,754,97513,513,26.8,68,1.8,11.2,Clear,Monday,0,0,2.4,445,59.02
EVT00730,2025-04-29,Cultural Festival,Kandy,100,750,89,51,51931,58,32.7,65,11.6,5.6,Rain,Tuesday,0,0,7.5,105,205.88
EVT00183,2025-04-29,Sports Event,Kegalle,3000,2000,8,1895,94083,1942,31.6,82,12.3,6.8,Rain,Tuesday,0,0,6.2,1349,71.19
EVT00302,2025-04-30,School Event,Galle,200,750,17,57,8357,48,26.1,76,13.7,11.9,Rain,Wednesday,0,0,3.2,106,185.96
EVT01617,2025-04-30,Community Event,Galle,100,3000,23,68,66955,66,31,74,10.8,5.3,Rain,Wednesday,0,0,5.3,105,154.41
EVT01192,2025-05-01,University Event,Kurunegala,100,1000,16,38,14049,13,30.2,72,5.5,13.5,Clear,Thursday,0,1,2.4,105,276.32
EVT01880,2025-05-01,School Event,Kurunegala,200,250,5,134,20252,65,29.8,73,16.8,10.9,Rain,Thursday,0,0,4.9,127,94.78
EVT00905,2025-05-03,Exhibition,Kurunegala,750,3000,72,307,19148,329,28.1,71,12.3,7.1,Rain,Saturday,1,0,5.1,391,127.36
EVT01720,2025-05-03,Exhibition,Matara,100,250,28,27,8918,31,26.2,67,17.2,10.7,Rain,Saturday,1,1,3.3,105,388.89
EVT00744,2025-05-03,Religious Event,Colombo,1500,2000,82,953,71449,1068,31.1,76,30,18.7,Heavy Rain,Saturday,1,0,7.6,635,66.63
EVT02088,2025-05-04,School Event,Matara,3000,250,86,517,12020,1676,30.6,83,7.7,22.7,Clear,Sunday,1,0,5.2,508,98.26
EVT00449,2025-05-04,University Event,Nuwara Eliya,750,1500,5,253,98815,538,19.8,68,11.9,9.8,Rain,Sunday,1,0,4.6,225,88.93
EVT00421,2025-05-04,University Event,Matara,1000,0,70,695,95885,571,30.9,75,1.1,13,Clear,Sunday,1,0,5.2,501,72.09
EVT02460,2025-05-04,Exhibition,Nuwara Eliya,1000,0,16,455,46774,579,19.4,70,2.9,14.5,Clear,Sunday,1,0,2.3,448,98.46
EVT00708,2025-05-05,Workshop,Negombo,1000,1000,45,547,51349,495,28.4,66,8.1,10,Rain,Monday,0,0,6.5,208,38.03
EVT02257,2025-05-05,Cultural Festival,Ratnapura,2000,500,5,1512,36337,288,28.9,72,19.4,23.4,Rain,Monday,0,0,5.2,815,53.9
EVT01941,2025-05-05,Religious Event,Galle,1000,2000,69,276,10586,591,25.6,81,4.7,15.1,Clear,Monday,0,0,8,716,259.42
EVT00502,2025-05-06,Cultural Festival,Anuradhapura,1500,3000,30,477,72380,1173,31.5,72,9.6,14.8,Rain,Tuesday,0,0,5.3,662,138.78
EVT00470,2025-05-06,Workshop,Colombo,500,500,46,205,17610,244,29.8,80,4.5,23.3,Clear,Tuesday,0,0,6.6,229,111.71
EVT01957,2025-05-06,Perahera,Ratnapura,100,2000,26,54,59693,55,28.4,68,2.3,7.7,Clear,Tuesday,0,0,1.6,105,194.44
EVT00580,2025-05-06,Cultural Festival,Kandy,5000,500,43,3073,75227,0,31.1,69,4,9.6,Clear,Tuesday,0,0,2.5,2570,83.63
EVT01062,2025-05-06,Workshop,Kegalle,750,3000,74,172,10070,241,31.5,65,5,13.4,Clear,Tuesday,0,0,7.7,297,172.67
EVT00059,2025-05-07,School Event,Kandy,1500,500,44,1426,29930,706,25,98,4.8,8,Cloudy,Wednesday,0,0,6.3,911,63.88
EVT02339,2025-05-07,Perahera,Colombo,500,750,64,356,38760,232,30.1,76,5.4,19.6,Cloudy,Wednesday,0,0,5.7,525,147.47
EVT01358,2025-05-07,Perahera,Colombo,500,750,50,243,12561,329,30.1,64,15.6,16.6,Rain,Wednesday,0,0,5.2,525,216.05
EVT00444,2025-05-08,School Event,Kegalle,300,1000,4,181,5261,132,28.3,75,20.5,10.6,Rain,Thursday,0,1,7.2,191,105.52
EVT00559,2025-05-08,University Event,Anuradhapura,100,500,46,37,46020,73,27.5,80,6.7,12,Cloudy,Thursday,0,1,3.2,105,283.78
EVT00558,2025-05-08,Exhibition,Nuwara Eliya,300,1500,19,168,53776,189,18.1,59,6.2,8.3,Clear,Thursday,0,0,7.6,262,155.95
EVT01648,2025-05-08,Perahera,Matara,500,250,65,281,30671,160,24.8,78,3.9,11.6,Clear,Thursday,0,0,5.9,525,186.83
EVT00264,2025-05-08,Perahera,Negombo,200,500,31,81,63394,58,26.7,69,21.4,8.1,Rain,Thursday,0,1,2.7,210,259.26
EVT01253,2025-05-09,Religious Event,Negombo,3000,500,45,2349,6985,1565,28.7,78,39.4,8.6,Heavy Rain,Friday,0,0,4.3,1276,54.32
EVT01779,2025-05-09,Music Festival,Nuwara Eliya,2000,2000,64,1154,89155,528,15.3,86,8.5,13.2,Rain,Friday,0,0,2,705,61.09
EVT02010,2025-05-09,School Event,Kurunegala,100,1500,88,81,5001,67,24.2,65,18.4,12.8,Rain,Friday,0,0,2.9,105,129.63
EVT02363,2025-05-11,Music Festival,Anuradhapura,300,2000,30,100,24022,38,28.8,87,11.4,7,Rain,Sunday,1,0,7.4,287,287
EVT00056,2025-05-12,Conference,Galle,1000,250,14,272,1841,509,31.2,81,18.6,18.8,Rain,Monday,0,0,5.7,204,75
EVT01419,2025-05-13,Workshop,Kegalle,1000,0,80,441,63545,668,31.7,63,15.7,11,Rain,Tuesday,0,0,8,251,56.92
EVT00588,2025-05-13,Music Festival,Nuwara Eliya,1500,1000,62,650,7870,524,17.1,86,29.4,9.4,Heavy Rain,Tuesday,0,0,4.5,244,37.54
EVT00847,2025-05-13,Cultural Festival,Galle,200,0,40,84,64538,113,28.6,73,3.2,18,Clear,Tuesday,0,1,2.3,210,250
EVT01041,2025-05-13,Exhibition,Anuradhapura,1500,1000,47,647,37665,1220,26.3,79,0.3,9.6,Clear,Tuesday,0,0,4.9,471,72.8
EVT01793,2025-05-13,Conference,Kegalle,500,750,42,153,62307,424,31.4,91,7.8,13.8,Clear,Tuesday,0,0,3,249,162.75
EVT01858,2025-05-13,Perahera,Nuwara Eliya,1500,250,72,762,99881,445,21.6,66,8.9,3,Rain,Tuesday,0,0,3.8,833,109.32
EVT00797,2025-05-14,Sports Event,Kegalle,100,0,47,44,49237,46,28.5,78,14.2,15.5,Rain,Wednesday,0,0,1.5,105,238.64
EVT01570,2025-05-14,Music Festival,Negombo,200,1000,73,154,14907,151,26.8,84,15.8,9.5,Rain,Wednesday,0,0,1.7,210,136.36
EVT02315,2025-05-15,School Event,Kurunegala,100,750,64,37,21602,70,23,76,4.6,2.7,Cloudy,Thursday,0,0,1.5,105,283.78
EVT01769,2025-05-15,Music Festival,Kegalle,500,3000,65,355,38004,197,29.8,79,8.9,19,Rain,Thursday,0,0,8,458,129.01
EVT01535,2025-05-15,Conference,Nuwara Eliya,200,0,6,70,7245,81,17.2,83,15.2,6.1,Rain,Thursday,0,0,7.6,81,115.71
EVT01299,2025-05-15,Perahera,Matara,1000,250,61,716,16651,695,28.2,74,12.3,8.2,Rain,Thursday,0,0,6.9,852,118.99
EVT01998,2025-05-16,University Event,Kurunegala,1000,0,6,736,72032,415,30.1,75,37.2,11.4,Heavy Rain,Friday,0,0,5.4,196,26.63
EVT01740,2025-05-16,University Event,Kandy,2000,2000,51,1083,51686,1243,25.9,71,26.1,10.4,Heavy Rain,Friday,0,0,4.7,567,52.35
EVT01529,2025-05-16,Workshop,Matara,200,750,43,129,38556,145,24.5,77,33.4,5,Heavy Rain,Friday,0,1,3,110,85.27
EVT00903,2025-05-16,Workshop,Nuwara Eliya,500,1000,5,153,13693,379,23.4,69,10,21.1,Rain,Friday,0,1,5.6,164,107.19
EVT02053,2025-05-17,University Event,Kandy,100,2000,6,31,32494,56,26.3,66,27.4,15.4,Heavy Rain,Saturday,1,1,5.7,105,338.71
EVT00742,2025-05-17,Workshop,Kandy,2000,2000,11,1530,36279,658,29.3,75,5.7,7.2,Clear,Saturday,1,0,3.6,1135,74.18
EVT02007,2025-05-17,Cultural Festival,Anuradhapura,2000,500,59,874,70809,926,29.9,92,0.7,13.6,Cloudy,Saturday,1,0,3.8,1079,123.46
EVT00473,2025-05-17,Community Event,Kurunegala,750,2000,29,501,87817,571,31.3,87,10.6,11.6,Rain,Saturday,1,0,6.5,320,63.87
EVT01186,2025-05-18,Conference,Nuwara Eliya,1500,1000,63,545,99472,623,17,76,3.2,6.5,Clear,Sunday,1,0,3.7,568,104.22
EVT01803,2025-05-18,Music Festival,Galle,300,0,47,139,40271,214,29.2,70,1.8,5.9,Clear,Sunday,1,0,4.2,315,226.62
EVT01104,2025-05-18,Sports Event,Kegalle,300,2000,8,164,14575,161,32,63,1.3,12.9,Clear,Sunday,1,0,7.6,312,190.24
EVT02364,2025-05-18,Religious Event,Galle,1000,2000,14,300,10923,546,28.9,79,13.4,11,Rain,Sunday,1,0,1.6,540,180
EVT00130,2025-05-19,Workshop,Kurunegala,1000,500,20,348,36768,380,25.3,72,28,13.4,Heavy Rain,Monday,0,0,4.3,156,44.83
EVT00376,2025-05-19,School Event,Ratnapura,2000,750,39,1010,77900,695,27.5,82,16.3,14.2,Rain,Monday,0,0,4.3,576,57.03
EVT02487,2025-05-19,Sports Event,Anuradhapura,3000,2000,42,1435,48374,1704,29.6,80,5.5,6.7,Cloudy,Monday,0,0,4.6,1684,117.35
EVT02300,2025-05-19,Music Festival,Anuradhapura,5000,1000,33,3078,35320,2495,26.7,66,7.2,14.7,Clear,Monday,0,0,3.2,3347,108.74
EVT01224,2025-05-20,Workshop,Kegalle,300,1500,64,208,71513,95,26.5,74,24.6,25.1,Rain,Tuesday,0,0,7.7,131,62.98
EVT01231,2025-05-20,Community Event,Kegalle,5000,3000,42,2185,35660,2454,24.7,65,26.9,14.5,Heavy Rain,Tuesday,0,0,6.2,855,39.13
EVT00321,2025-05-20,School Event,Matara,100,1000,47,31,59525,96,29,72,27.3,16.2,Heavy Rain,Tuesday,0,0,1.7,105,338.71
EVT00628,2025-05-21,University Event,Ratnapura,750,1500,10,392,37855,249,26,61,13.5,16.3,Rain,Wednesday,0,0,6.4,274,69.9
EVT01727,2025-05-21,Community Event,Kandy,200,0,21,121,41500,117,27.5,75,10.7,2,Rain,Wednesday,0,0,7.9,161,133.06
EVT00182,2025-05-21,Cultural Festival,Matara,200,1500,51,69,45035,118,26.2,75,13.9,19.3,Rain,Wednesday,0,0,6.7,210,304.35
EVT01515,2025-05-22,Cultural Festival,Colombo,5000,1000,9,2937,41202,2194,24.8,63,2.7,11.2,Cloudy,Thursday,0,0,4.3,2775,94.48
EVT00300,2025-05-22,Workshop,Nuwara Eliya,3000,1500,74,2473,36807,1492,21.8,71,6.7,10.2,Cloudy,Thursday,0,0,2.2,806,32.59
EVT01161,2025-05-22,Religious Event,Negombo,3000,250,16,1266,17990,1613,28.1,85,17.6,21.6,Rain,Thursday,0,0,1.6,1294,102.21
EVT02446,2025-05-23,University Event,Anuradhapura,300,1000,13,63,49685,200,34.3,67,12.8,13,Rain,Friday,0,0,6.4,193,306.35
EVT00732,2025-05-23,Music Festival,Kandy,5000,500,74,3146,54095,2270,27.1,81,5.8,17.4,Clear,Friday,0,0,3.3,3762,119.58
EVT01163,2025-05-23,Exhibition,Nuwara Eliya,1500,3000,80,813,82486,1344,19.6,61,3.2,12.1,Clear,Friday,0,0,3.7,795,97.79
EVT01412,2025-05-23,Community Event,Kurunegala,1500,2000,34,1025,4269,882,29.4,83,17.9,17.5,Rain,Friday,0,0,3.1,532,51.9
EVT00088,2025-05-23,University Event,Nuwara Eliya,200,3000,37,76,94518,42,15.1,85,5.5,15.4,Clear,Friday,0,0,5.7,189,248.68
EVT01724,2025-05-24,School Event,Galle,5000,250,19,3365,28929,1746,28.2,81,21.4,17.7,Rain,Saturday,1,0,2.1,1281,38.07
EVT01667,2025-05-25,Exhibition,Galle,3000,750,68,1363,24284,580,27.1,58,13.4,17.3,Rain,Sunday,1,0,6.4,677,49.67
EVT00010,2025-05-25,Sports Event,Negombo,1500,750,35,501,89114,613,27.2,83,2.2,18.8,Cloudy,Sunday,1,1,7.3,1049,209.38
EVT01744,2025-05-26,Religious Event,Ratnapura,200,2000,49,120,27149,177,30.4,65,4.3,8.1,Cloudy,Monday,0,0,3.5,210,175
EVT02278,2025-05-26,Exhibition,Anuradhapura,2000,250,20,772,74438,703,30.9,74,16,11.6,Rain,Monday,0,0,6.8,742,96.11
EVT00706,2025-05-27,Conference,Nuwara Eliya,750,1500,85,531,70354,454,18.8,82,14.8,20.5,Rain,Tuesday,0,0,2.5,294,55.37
EVT01562,2025-05-27,School Event,Galle,2000,250,77,1346,40166,430,25.2,74,12.2,9.3,Rain,Tuesday,0,0,4.7,538,39.97
EVT00625,2025-05-27,Workshop,Kandy,750,2000,72,387,51013,368,27.1,76,5.6,15.3,Clear,Tuesday,0,0,4.4,362,93.54
EVT02151,2025-05-28,Perahera,Ratnapura,100,3000,59,40,26320,39,29.7,95,10.9,6,Rain,Wednesday,0,0,4.4,105,262.5
EVT00067,2025-05-30,Perahera,Galle,3000,2000,17,1501,76432,2100,26.8,67,17.2,2.8,Rain,Friday,0,0,6.2,1444,96.2
EVT01281,2025-05-30,Conference,Kegalle,1500,1000,25,773,3871,904,27.4,54,12.3,14.4,Rain,Friday,0,0,2.4,228,29.5
EVT01490,2025-05-31,University Event,Anuradhapura,300,3000,33,124,7870,231,26.2,81,24.4,14.3,Rain,Saturday,1,0,6,210,169.35
EVT01165,2025-05-31,Sports Event,Kegalle,750,1500,5,510,70648,182,31.2,74,11.7,8.8,Rain,Saturday,1,0,2.4,381,74.71
EVT02098,2025-06-01,Religious Event,Nuwara Eliya,2000,750,66,1288,66702,1384,21.3,61,5.6,6.6,Cloudy,Sunday,1,0,7.1,1294,100.47
EVT02218,2025-06-01,Exhibition,Kurunegala,2000,250,80,772,38480,874,26.1,82,6.1,16.6,Clear,Sunday,1,0,1.9,926,119.95
EVT01601,2025-06-01,School Event,Nuwara Eliya,5000,0,81,4024,23593,3214,22.4,83,8.8,15.6,Rain,Sunday,1,0,3.7,1048,26.04
EVT01911,2025-06-02,Conference,Kegalle,500,750,34,290,68846,180,29.7,71,10.4,7.6,Rain,Monday,0,0,7.2,241,83.1
EVT01932,2025-06-02,Community Event,Negombo,300,1000,55,151,27900,118,29.6,98,1.8,5.5,Cloudy,Monday,0,0,3,224,148.34
EVT00764,2025-06-02,Perahera,Anuradhapura,500,1500,44,155,37180,298,27.4,70,9.8,14.2,Rain,Monday,0,0,4.4,436,281.29
EVT01985,2025-06-03,University Event,Negombo,750,500,39,440,48530,286,26.8,62,19.3,25.7,Rain,Tuesday,0,0,8,245,55.68
EVT02340,2025-06-03,Perahera,Matara,300,0,42,176,98532,64,24.6,70,6.9,10.6,Clear,Tuesday,0,0,3.5,315,178.98
EVT01417,2025-06-04,Perahera,Matara,3000,500,61,1758,94390,790,31.6,76,3.6,17.4,Clear,Wednesday,0,0,5.6,2197,124.97
EVT01233,2025-06-05,Perahera,Matara,200,250,87,169,80898,86,30.4,70,14.8,13.4,Rain,Thursday,0,0,1.9,210,124.26
EVT01282,2025-06-05,Religious Event,Negombo,300,500,11,102,39904,175,25.7,71,14.2,7.9,Rain,Thursday,0,0,7.5,247,242.16
EVT01089,2025-06-06,School Event,Galle,1500,1000,6,707,46102,1032,27.7,80,19,13.3,Rain,Friday,0,0,3.2,436,61.67
EVT00117,2025-06-07,Community Event,Kegalle,100,2000,23,65,55926,41,32.5,77,4,15,Clear,Saturday,1,0,6.1,105,161.54
EVT01592,2025-06-07,Religious Event,Nuwara Eliya,2000,750,44,709,11116,987,14.3,93,16.3,2,Rain,Saturday,1,0,2.9,968,136.53
EVT02176,2025-06-08,Cultural Festival,Nuwara Eliya,3000,1000,45,2310,68127,2130,18.7,94,4.3,2.6,Cloudy,Sunday,1,0,3.4,1889,81.77
EVT01391,2025-06-08,Exhibition,Negombo,750,1000,49,310,45343,430,23.1,90,5.9,3.5,Clear,Sunday,1,0,7.1,486,156.77
EVT01728,2025-06-08,Cultural Festival,Nuwara Eliya,200,500,90,144,82588,79,21.6,72,9.9,9.3,Rain,Sunday,1,0,7.8,210,145.83
EVT00831,2025-06-08,Religious Event,Colombo,300,1500,18,143,16821,107,27.4,81,3.5,14.1,Cloudy,Sunday,1,1,3.2,315,220.28
EVT02078,2025-06-08,Exhibition,Kurunegala,5000,2000,53,1501,91130,4824,25.3,63,10,14.2,Rain,Sunday,1,0,4.3,941,62.69
EVT01242,2025-06-08,Workshop,Kurunegala,5000,3000,22,2249,56174,1506,24,95,5.5,3.4,Clear,Sunday,1,1,7.5,812,36.1
EVT00979,2025-06-09,Religious Event,Galle,500,750,50,382,9995,300,28.1,76,8.5,7.1,Rain,Monday,0,1,1.9,525,137.43
EVT00618,2025-06-10,Cultural Festival,Kandy,500,500,11,341,50638,303,20.7,64,0.5,10.2,Clear,Tuesday,0,0,6.3,525,153.96
EVT00610,2025-06-11,Music Festival,Kandy,500,0,37,319,26544,336,23.9,92,21.9,13.4,Rain,Wednesday,0,1,3.1,525,164.58
EVT01051,2025-06-12,Religious Event,Galle,2000,1500,57,715,26688,1195,32.4,62,20.3,9.6,Rain,Thursday,0,0,6.3,812,113.57
EVT01023,2025-06-12,University Event,Nuwara Eliya,750,1500,77,392,87115,349,24.7,85,8.7,6.4,Rain,Thursday,0,0,2.9,308,78.57
EVT00521,2025-06-12,Exhibition,Negombo,750,1500,13,414,29406,524,26.7,86,25.9,16.3,Heavy Rain,Thursday,0,0,5.5,168,40.58
EVT01854,2025-06-13,Religious Event,Kandy,100,3000,82,29,27661,45,28.6,81,5,6.9,Clear,Friday,0,0,3.9,105,362.07
EVT01240,2025-06-13,Perahera,Kurunegala,2000,1500,40,1227,51257,1183,26.1,82,5,22.5,Clear,Friday,0,0,7.8,1383,112.71
EVT00550,2025-06-13,School Event,Nuwara Eliya,100,3000,4,45,11357,62,18.8,66,6.9,9.8,Clear,Friday,0,0,6.6,105,233.33
EVT00219,2025-06-13,Sports Event,Kurunegala,5000,3000,8,2892,70622,2669,27.9,57,0.9,13.7,Cloudy,Friday,0,0,3.9,1931,66.77
EVT00636,2025-06-13,University Event,Anuradhapura,500,2000,39,213,90865,361,26.3,68,11.8,21,Rain,Friday,0,0,3.2,340,159.62
EVT00225,2025-06-14,School Event,Ratnapura,200,500,77,163,15716,67,25.5,71,9.1,10.1,Rain,Saturday,1,0,5.8,174,106.75
EVT00750,2025-06-14,University Event,Matara,100,250,41,42,57871,43,26.8,52,3.8,5.7,Clear,Saturday,1,0,7,105,250
EVT00273,2025-06-14,School Event,Negombo,5000,0,28,1987,12879,3747,29,56,14.2,17.6,Rain,Saturday,1,0,6.9,743,37.39
EVT02217,2025-06-15,Exhibition,Colombo,1000,500,34,580,56661,617,30.1,69,3,22.2,Clear,Sunday,1,0,3.7,765,131.9
EVT02197,2025-06-16,Conference,Kandy,1000,750,7,558,91992,431,30,69,4.7,21.1,Clear,Monday,0,0,7,542,97.13
EVT01975,2025-06-16,Music Festival,Kurunegala,100,3000,10,70,2096,51,27.7,53,20.5,15.5,Rain,Monday,0,0,5.8,105,150
EVT01534,2025-06-16,School Event,Kurunegala,3000,0,56,1230,27915,2255,31.1,60,1.7,16.2,Clear,Monday,0,0,3.4,1171,95.2
EVT00915,2025-06-17,Cultural Festival,Ratnapura,300,3000,79,125,83627,105,28.7,66,3,12.5,Clear,Tuesday,0,0,6.5,315,252
EVT02342,2025-06-17,Conference,Anuradhapura,1000,250,72,637,17711,280,25.8,72,15,16.5,Rain,Tuesday,0,0,5.3,448,70.33
EVT00530,2025-06-17,Conference,Ratnapura,100,2000,62,73,16248,44,27.2,71,4.9,12.1,Cloudy,Tuesday,0,0,2.7,105,143.84
EVT01125,2025-06-18,Community Event,Kurunegala,500,250,9,184,47205,358,31.6,71,12.5,16.9,Rain,Wednesday,0,0,4.3,185,100.54
EVT01058,2025-06-18,Workshop,Kurunegala,500,3000,13,312,87200,300,28.3,73,33.1,9.9,Heavy Rain,Wednesday,0,0,2.4,160,51.28
EVT00664,2025-06-19,Community Event,Matara,750,1000,46,371,47494,517,29.8,48,3.8,12.8,Cloudy,Thursday,0,0,7.4,356,95.96
EVT01982,2025-06-20,Perahera,Kegalle,5000,3000,75,1992,80724,2140,32.5,86,13.7,19.3,Rain,Friday,0,0,5,1916,96.18
